index,alcoholName,normalizedName,foodPairing,sweetness,sourness,freshness,body,degree,alcoholType,keywords,volume,priceValue,ingredients,description,imageUrl
298,서울의 밤,서울의밤,삼겹살과 아주 잘 어울린다.,0,0,0,0,25,리큐르,"칵테일, 혼술",375ml,7500,"매실증류주원액, 벌꿀, 포도당, 노간주나무열매, 정제수","천매, 매실원주, 원매 프리미엄, 원매 등 매실주를 전문으로 생산하고 있는 '더한주류'에서 2018년 새롭게 출시한 황매실을 원료로 증류주이다. 국내의 다른 매실주는 5~6월경 수확되는 청매를 이용하는 반면, 매실원주는 보다 완숙한 상태에서 7월경 수확되는 황매를 이용한다. 황매는 청매에 비해 향미가 뛰어나지만 고가인 단점이 있으나 최상의 원료로 최상의 제품을 만든다는 제품 철학으로 황매를 이용한다. '서울의 밤'은 스트레이트로 맛을 느끼고, 언더락을 풍부한 향을 느끼고, 칵테일로 완벽한 조화를 경험할 수 있는 새로운 차원의 매실 증류주이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681154-%EC%84%9C%EC%9A%B8%EC%9D%98%20%EB%B0%A4_main.jpg
299,서주 16%,서주16,기름진 감자전하고 즐기면 딱 좋은 맛이다.,3,2,3,3,16,약주,,400ml,45000,"백미(국내산), 감자(국내산), 누룩, 효모, 정제수",서주'는 감자술을 한자로 적은 이름이다. 일반 감자술 제품을 좀더 숙성 시키고 고급스러운 도자기에 담아낸 프리미엄 제품이다. 국내 유일의 감자를 주원료로 만든 약주이다. 강원도의 특산품 감자를 발효시켜 빚은 술로 감자와 곡물이 어우러져 은은한 향이 풍미를 더해 준다. 2018년에는 평창동계올림픽성공을 기념하기 위해 청와대 명절선물로 선정되기도 했다. 강원도 오대산에서 흘러내린 맑은 물 오대천과 고랭지에서 재배한 최상급 감자가 만나 강원도를 대표하는 '감자술'이 빚어졌다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804434-%EC%84%9C%EC%A3%BC%2016_main.jpg
300,서촌막걸리15,서촌막걸리15,"브리치즈, 카나페 등 간단한 와인 안주와 함께 해도 좋다.",3,3,2,3,15,탁주,,500ml,20000,"정제수, 찹쌀(국내산), 누룩(밀함유)","서촌막걸리는 고려시대부터 조선시대 말까지 우리 선조들이 가장 즐겨 빚어 마셔 왔던 부의주를 저온에서 장기 발효하는 방식으로 발전시킨 술 서촌막걸리15는 인공 향료나 감미료, 색소 등을 일절 배제하고 자연 그대로의 원재료만을 사용했으며, 우리 고유의 발효제인 전통 누룩의 가치를 지켜 나가는 온지술도가의 대표적인 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743389-%EC%84%9C%EC%B4%8C%EB%A7%89%EA%B1%B8%EB%A6%AC15_main.png
301,석로주,석로주,버섯 전골 등 전골류와 잘 어울린다.,1,1,1,4,13,약주,명절,500ml,20000,"멥쌀(국내산), 석이버섯(국내산), 정제수, 누룩(밀함유), 효모","석로주(석이버섯 전통발효주)는 조선중기 서유규가 지은 임원십육지와 준팔생전에 나오는 무릉 도원주라는 술을 모태로 하여 원재료는 대전지역에서 생산되는 최고 품질의 찹쌀(동진찰)과 전통누룩으로 빚은 술이다. 밑술에서부터 2차 덧술에 이르기까지 모두 고두밥으로 지어 3번의 담금 과정을 거쳐 저온 발효 숙성시킨 삼양주이다. 색, 맛, 향, 기능성 등의 전체적인 기호를 높인 고품격의 전통발효주이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681223-%EC%84%9D%EB%A1%9C%EC%A3%BC_main.jpg
302,석탄주 약주,석탄주약주,"식중주가 잘 어울리는 약주로, 술의 향을 즐기기 위해 자극성 없는 음식과 함께 즐기는 것이 중요하다. 고기류라면 기름기가 적은 수육, 생선이라면 맛을 최대한 이끌어 내기 위해 참치 뱃살 등이 잘 어울릴 듯하다.",1,3,2,3,15,약주,고문헌,500ml,7000,"국내산 찹쌀, 누룩, 정제수","석탄주'는 애석할 석(惜)자 삼킬 탄(呑)으로서 옛 고서에서 술의 맛과 향이 우수하여 감히 삼키기가 아깝다라고 전해오고 있다. 임원십육지를 비롯해서 양주방, 음식방문, 조선무쌍신식요리제법 등 여러 고문에서 '석탄향'에 대한 기록을 찾을 수 있는 것으로 보아 당시에는 상당히 대중적인 술이었음을 알 수 있다. '석탄주 약주' 는 기록으로만 전해오던 가양주를 복원한 값진 술이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804431-%EC%84%9D%ED%83%84%EC%A3%BC%20%EC%95%BD%EC%A3%BC_main.jpg
303,석탄주 탁주,석탄주탁주,"과실향이 좋아 식중주보다는 식전주로 어울리며, 술의 향을 방해하지 않는 가벼운 샐러드 등이 잘 어울릴 듯하다.",2,3,3,4,15,탁주,고문헌,500ml,6000,"국내산 찹쌀, 누룩, 정제수","석탄주'는 애석할 석(惜)자 삼킬 탄(呑)으로서 옛 고서에서 술의 맛과 향이 우수하여 감히 삼키기가 아깝다라고 전해오고 있다. 임원십육지를 비롯해서 양주방, 음식방문, 조선무쌍신식요리제법 등 여러 고문에서 '석탄향'에 대한 기록을 찾을 수 있는 것으로 보아 당시에는 상당히 대중적인 술이었음을 알 수 있다. '석탄주 탁주' 는 기록으로만 전해오던 가양주를 복원한 값진 술이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804417-%EC%84%9D%ED%83%84%EC%A3%BC%20%ED%83%81%EC%A3%BC_main.jpg
304,선운산 복분자와인,선운산복분자와인,조금 맛이 진한 불고기 등의 고기류와 복분자에 가장 잘 어울리는 장어구이와 함께 마시면 좋은 궁합이다.,4,4,3,2,13,과실주,소용량,300ml,6000,"복분자(고창산), 구연산, 과당, 구연산, 아스파탐, 주정, 정제수","비옥한 땅에서 서해바다의 해풍을 맞으며 소금기를 가득 머금은 고창의 복분자는 당도와 품질이 뛰어나기로 소문이 나있다. 이러한 전북 고창의 1등급 선운산 복분자만을 엄선하여 30일 이상 발효하고 1년 이상 숙성 시킨 '선운산 복분자와인'은 기존의 알코올주정에 과실을 담아 희석하는 리큐르주와는 달리 복분자 특유의 색과 향, 맛이 그대로 살아 있다. 100% 복분자 원액을 그대로 발효시켜 풍미가 뛰어나다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804423-%EC%84%A0%EC%9A%B4%EC%82%B0%20%EB%B3%B5%EB%B6%84%EC%9E%90%EC%99%80%EC%9D%B8_main.jpg
305,선운산 복분자주,선운산복분자주,"보양식을 생각한다면 장어구이가 잘 어울릴 것이며, 달콤한 맛이 있는 만큼 디저트주로도 좋다. 의외로 치즈와도 좋은 궁합. 다재다능한 식중주다.",4,4,3,2,16,과실주,홈술,375ml,25000,"복분자(고창산), 과당, 구연산, 아스파탐, 무수아황산","비옥한 땅에서 서해바다의 해풍을 맞으며 소금기를 가득 머금은 고창의 복분자는 당도와 품질이 뛰어나기로 소문이 나있다. 이러한 전북 고창의 1등급 선운산 복분자만을 엄선하여 30일 이상 발효하고 1년 이상 숙성 시킨 '선운산 복분자주'는 기존의 알코올주정에 과실을 담아 희석하는 리큐르주와는 달리 복분자 특유의 색과 향, 맛이 그대로 살아 있다. 100% 복분자 원액을 그대로 발효시켜 풍미가 뛰어나다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804424-%EC%84%A0%EC%9A%B4%EC%82%B0%20%EB%B3%B5%EB%B6%84%EC%9E%90%EC%A3%BC_main.jpg
306,선운산 복분자주 프리미엄,선운산복분자주프리미엄,담백한 한우 수육과 잘 어울린다.,4,3,3,2,19,과실주,진한맛,700ml,40000,"복분자(고창산), 과당, 구연산, 아스파탐, 무수아황산","비옥한 땅에서 서해바다의 해풍을 맞으며 소금기를 가득 머금은 고창의 복분자는 당도와 품질이 뛰어나기로 소문이 나있다. 이러한 전북 고창의 1등급 선운산 복분자만을 엄선하여 30일 이상 발효하고 1년 이상 숙성 시킨 '선운산 복분자주 프리미엄'은 기존의 알코올주정에 과실을 담아 희석하는 리큐르주와는 달리 복분자 특유의 색과 향, 맛이 그대로 살아 있다. 100% 복분자 원액을 그대로 발효시켜 풍미가 뛰어나다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804422-%EC%84%A0%EC%9A%B4%EC%82%B0%20%EB%B3%B5%EB%B6%84%EC%9E%90%EC%A3%BC%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%97%84_main.jpg
307,선운산의 아침 복분자막걸리,선운산의아침복분자막걸리,양념을 강하게 하지 않은 생선찜과 잘 어울린다.,2,2,1,4,6,살균탁주,,750ml,28000,"복분자, 쌀, 효모, 국, 과당, 구연산, 젖산, 정제수",명작 복분자'로 국내외에서 우수한 품질을 인정 받은 국순당고창명주에서 국내산 1등급 복분자와 국내산 쌀로 빚은 살균막걸리이다. 복분자의 깊은 맛과 우리 전통 막걸리의 맛이 조화롭게 어우러진 제품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595227-%EC%84%A0%EC%9A%B4%EC%82%B0%EC%9D%98%20%EC%95%84%EC%B9%A8%20%EB%B3%B5%EB%B6%84%EC%9E%90%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
308,선호 생막걸리,선호생막걸리,"개운한 맛으로 다양한 음식과 잘 어울리는 스타일. 칼칼한 맛이 살아있어 다양한 음식과 식중주로 잘 어울리는 막걸리이다. 단맛이 적어 달콤하고 매운 음식과 잘 어울릴 수 있다. 닭도리탕, 감자탕 등도 추천 메뉴다.",2,3,3,3,6,탁주,,750ml,1700,"국내산 쌀, 누룩, 효모, 정제효소, 천연감미료, 정제수","선호 생막걸리'를 생산하고 있는 김포금쌀탁주는 좋은 쌀과 좋은 물로 유명한 김포에서 3대째 가업을 이어 80여년 동안 술을 빚고 있는 양조장이다. 오랜 세월 쌓아온 양조기법으로 누구나 부담 없이 즐길 수 있는, 한번 맛 보면 다시 찾게 되는 제품을 생산하고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681217-%EC%84%A0%ED%98%B8%20%EC%83%9D%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
309,설궁,설궁,조개구이와 잘 어울린다.,0,0,0,0,30,기타주류,겨울,700ml,,"자연산 송이버섯, 산양산삼, 토종벌꿀","제조사 솔래원의 설궁은 기타주류로 분류되며 강원도 자연산 송이버섯, 자연산 토종벌꿀, 산양산삼 등 천연 원재료를 침출, 숙성시켜서 프랑스산 브랜디, 브랙커런트를 함께 주정에 혼합하여 만든 위스키이다. 평창 물갈참나무를 팰릿 형태로 만들어 술에 넣은 후 우려내는 방식으로 제조해 전통 방식의 위스키와는 또다른 맛과 향을 자아낸다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595288-%EC%84%A4%EA%B6%81_main.JPG
310,설레온,설레온,술을 마시고 난 후에 혀에 남는 진한 알코올이 긴 여운을 남겨 음식을 당기게 만든다. 한우 구이가 제격이다.,0,0,0,0,40,증류식소주,,375ml,20000,"쌀, 누룩, 효모, 정제수","설레온'은 오랜 전통의 '가야곡왕주'가 '대윤가야곡주조'로 새출발을 하며 현대적 감성을 가진 진화하는 전통주 상품개발의 일환으로 선보인 제품이다. 첫 눈을 맞는 설레임과 눈 덮인 설경의 깨끗함, 그런 풍경이 전하는 따스하고 포근한 느낌을 제품에 담았다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595247-%EC%84%A4%EB%A0%88%EC%98%A8_main.jpg
311,설련주,설련주,"다소 진한 맛이 있는 만큼 진한 안주가 잘 어울리며, 주로 간장 맛이 좋은 불고기, 간장 게장, 궁중 떡볶이 등을 추천한다. 연잎이 들어간 만큼 연잎밥과도 좋은 매칭이다.",2,4,2,3,16,약주,선물,750ml,35000,"백련, 찹쌀, 멥쌀, 누룩",설련주는 식품명인 제74호로 지정된 곽우선 명인이 빚은 약주이다. 진흙에서 피어도 깨끗한 백련처럼 세상을 살고자 했던 조상의 뜻을 잊지 않기 위해 백련꽃으로 술을 빚어 대대로 제사와 혼례에 마시던 술이다. 직접 빚은 전통누룩을 이용하여 밑술과 두 차례의 덧술로 정성껏 빚은 삼양주이다. 은은한 백련꽃 향이 살아있는 명술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040753-%EC%84%A4%EB%A0%A8%EC%A3%BC_main.jpg
312,설성 만월 막걸리,설성만월막걸리,새우 간장 절임과 잘 어울린다.,2,3,2,3,8,탁주,,750ml,4000,"정제수, 유기농쌀국내산, 누룩, 유기농올리고당 등",병영주조장의 설성 만월 막걸리는 유기농 쌀만을 사용하여 대한민국 식품명인 61호인 김견식 명인의 손끝에서 빚어지는 막걸리다. 국내 최초 막걸리분야 '유기가공식품 인증'으로 그 정직함을 인정받았고 호리병처럼 우아하게 떨어지는 병에 담긴 술은 목 넘김이 부드럽고 깔끔한 맛이 일품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551541-%EC%84%A4%EC%84%B1%20%EB%A7%8C%EC%9B%94%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
313,설하담 475ml,설하담475ml,양념된 돼지고기와 잘 어울린다.,3,1,4,2,8,탁주,"예쁜술, 홈술",475ml,3900,"국내산 멥쌀 100%, 개량 누룩, 정제수, 이산화탄소",부산쌀 100%로 인공첨가물이 들어가지 않은 순수한 막걸리 '설하담'은 부산에 위치한 설하담 브루어리에서 생산하고 있는 알코올 도수 8%의 프리미엄 생막걸리이다. 젊은 여성층을 타켓으로 깔끔하고 달콤한 맛이 특징이며 탄산을 함유하여 스파클링한 느낌이 경쾌하다. 싱그러운 맛을 위해 오랜 시간 침전물을 걸러내고 부산쌀의 100% 사용하고 함유량도 34%로 높인 스페셜한 막걸리이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804514-%EC%84%A4%ED%95%98%EB%8B%B4_main.jpg
314,설하담 950ml,설하담950ml,양념된 돼지고기와 잘 어울린다.,3,1,4,2,8,탁주,"예쁜술, 홈술",950ml,7400,"국내산 멥쌀 100%, 개량 누룩, 정제수, 이산화탄소",부산쌀 100%로 인공첨가물이 들어가지 않은 순수한 막걸리 '설하담'은 부산에 위치한 설하담 브루어리에서 생산하고 있는 알코올 도수 8%의 프리미엄 생막걸리이다. 젊은 여성층을 타켓으로 깔끔하고 달콤한 맛이 특징이며 탄산을 함유하여 스파클링한 느낌이 경쾌하다. 싱그러운 맛을 위해 오랜 시간 침전물을 걸러내고 부산쌀의 100% 사용하고 함유량도 34%로 높인 스페셜한 막걸리이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804514-%EC%84%A4%ED%95%98%EB%8B%B4_main.jpg
315,성포 생막걸리,성포생막걸리,미나리전이나 무침과도 잘 어울린다.,3,3,3,3,6,탁주,,750ml,1100,"쌀(국내산), 소맥분(미국산), 전분당, 정제수, 무농약 미나리추출액, 정제효소, 종국, 효모, 아스파탐",성포 생막걸리는 친환경 인증을 받은 미나리를 활용해 만든 산뜻한 맛의 막걸리이다. 대구 팔공산 일대 100여개 농가에서 생산한 미나리를 수매하여 사용한다. 누룩 반죽할 때 5년 숙성한 미나리 발효원액을 첨가해서 만드는데 발효원액은 산성인 막걸리를 중화시켜 숙취를 줄이는 역할을 한다. 첫맛부터 끝맛까지 산뜻하고 가벼운 느낌이라 청량감을 만끽할 수 있는 막걸리다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040771-%EC%84%B1%ED%8F%AC%20%EC%83%9D%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
316,세우리,세우리,삼계탕 등 몸 보양을 위해 먹는 음식과 다 잘 어울린다.,0,0,0,0,45,일반증류주,,700ml,250000,"산양삼, 하수오, 구기자, 쌀","제주도 한라산에서 자란 산양산삼과 하수오, 그리고 구기자를 넣어 만든 알콜도수가 45%인 증류주이다. 구기자의 붉은 색, 하수오의 담백한 맛, 산양산삼의 향과 제주 천연 지하 암반수가 만나 황금 빛깔이 나는 술로 고도주임에도 목 넘김이 부드러우며 재료에서 우려져 나오는 고유한 맛이 일품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681144-%EC%84%B8%EC%9A%B0%EB%A6%AC_main.jpg
317,세종 쌀 막걸리,세종쌀막걸리,육회와 잘 어울린다.,3,1,3,3,6,살균탁주,,750ml,1500,"정제수, 백미, 소맥분, 전분당, 효모, 젖산 등",조은술 세종에서 전통발효하여 정성껏 빚어낸 세종 쌀막걸리는 쌀과 함께 밀을 사용하여 초정광천수 인근의 지하 암반수로 빚어낸 막걸리. 쌀과 밀의 조합이 적절해 달콤한 향기가 올라오고 6%의 도수를 가진 목넘김이 은근히 묵직한 막걸리로 전통 막걸리에 대한 향수를 가지고 있는 사람이라면 누구나 좋아할 만한 막걸리다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551504-%EC%84%B8%EC%A2%85%20%EC%8C%80%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
